sep=,
Group,Side,TF,Indicator,N,Mean,Median,Q25,Q75,Min,Max
SETUP_STOP,BUY,M1,DI_GAP,328,22.253774,23.783724,12.582961,31.304185,0.204886,57.285740
SETUP_STOP,BUY,M1,ATR,328,1.909158,1.106500,0.459375,2.226875,0.077000,19.901500
SETUP_STOP,BUY,M1,ATR_PCT_PRICE,328,0.065435,0.047577,0.027602,0.085777,0.005816,0.416671
SETUP_STOP,BUY,M1,EMA200_DIST_POINTS,328,1020.321508,499.941577,188.532276,1162.734876,3.367892,12329.541680
SETUP_STOP,BUY,M1,EMA200_DIST_ATR,328,-5.162422,-5.095712,-7.197186,-3.276515,-18.004947,10.596389
SETUP_STOP,BUY,M5,RSI,328,31.593338,30.100786,23.058457,37.936781,8.049822,70.975830
SETUP_STOP,BUY,M5,ADX,328,36.013358,34.044944,25.980523,44.906909,10.757575,77.573579
SETUP_STOP,BUY,M5,CCI,328,-166.908304,-161.411541,-220.896795,-119.654160,-438.706121,398.437288
SETUP_STOP,BUY,M5,DI_PLUS,328,10.066410,9.465682,6.745214,12.409639,1.210981,29.649484
SETUP_STOP,BUY,M5,DI_MINUS,328,30.294761,30.399792,25.284857,35.704317,11.700342,53.992585
SETUP_STOP,BUY,M5,DI_GAP,328,20.649356,21.391678,12.657037,28.059349,0.045010,49.809634
SETUP_STOP,BUY,M5,ATR,328,3.698821,2.004750,0.937500,4.430000,0.137750,30.328250
SETUP_STOP,BUY,M5,ATR_PCT_PRICE,328,0.125919,0.099963,0.054565,0.163853,0.012022,0.733809
SETUP_STOP,BUY,M5,EMA200_DIST_POINTS,328,1603.140311,767.850346,284.867329,1757.340826,0.150749,24035.769164
SETUP_STOP,BUY,M5,EMA200_DIST_ATR,328,-3.098808,-3.580122,-5.511185,-1.223051,-16.976156,23.130177
SETUP_STOP,BUY,M15,RSI,328,34.841478,33.356185,25.812270,43.349981,7.383082,69.830945
SETUP_STOP,BUY,M15,ADX,328,32.181185,30.219286,23.216430,38.928522,12.993218,72.820933
SETUP_STOP,BUY,M15,CCI,328,-146.637059,-158.719825,-209.293742,-88.115059,-444.832311,274.163053
SETUP_STOP,BUY,M15,DI_PLUS,328,11.588301,10.782587,7.813596,14.955576,1.792282,29.603000
SETUP_STOP,BUY,M15,DI_MINUS,328,27.782073,28.039123,21.700152,33.226566,7.979970,46.035746
SETUP_STOP,BUY,M15,DI_GAP,328,17.253572,17.212476,8.962865,24.016936,0.011596,38.615627
SETUP_STOP,BUY,M15,ATR,328,5.495266,3.071625,1.361125,6.867500,0.410000,46.938000
SETUP_STOP,BUY,M15,ATR_PCT_PRICE,328,0.187325,0.140129,0.089367,0.246072,0.025814,1.036911
SETUP_STOP,BUY,M15,EMA200_DIST_POINTS,328,2190.306000,969.282011,427.989128,2268.521953,3.074140,34559.455093
SETUP_STOP,BUY,M15,EMA200_DIST_ATR,328,-1.942712,-2.396713,-4.896787,0.061019,-14.596478,22.714642
SETUP_STOP,BUY,M30,RSI,328,37.790334,36.625658,28.602998,45.565431,7.388724,71.998063
SETUP_STOP,BUY,M30,ADX,328,32.218181,28.736336,22.600890,38.448067,11.828949,75.143723
SETUP_STOP,BUY,M30,CCI,328,-128.728262,-145.140986,-193.769662,-61.255733,-401.030960,249.749215
SETUP_STOP,BUY,M30,DI_PLUS,328,12.082136,11.575867,7.535091,15.232379,1.231115,32.749528
SETUP_STOP,BUY,M30,DI_MINUS,328,26.274946,26.804069,20.646563,32.047415,6.279110,43.250407
SETUP_STOP,BUY,M30,DI_GAP,328,15.944988,15.478593,7.980537,22.724380,0.051849,40.472092
SETUP_STOP,BUY,M30,ATR,328,7.095139,4.075750,1.857500,8.565750,0.705000,57.485500
SETUP_STOP,BUY,M30,ATR_PCT_PRICE,328,0.243420,0.183218,0.121955,0.304800,0.046815,1.269917
SETUP_STOP,BUY,M30,EMA200_DIST_POINTS,328,2961.511581,1406.997157,619.675296,2929.134333,6.193672,41833.681021
SETUP_STOP,BUY,M30,EMA200_DIST_ATR,328,-1.383845,-1.626423,-5.148721,1.668757,-19.280914,24.473387
SETUP_STOP,BUY,H1,RSI,328,40.444716,39.656294,31.290765,48.533873,8.332642,75.398346
SETUP_STOP,BUY,H1,ADX,328,30.752007,28.456995,22.356419,36.618456,9.981282,77.345545
SETUP_STOP,BUY,H1,CCI,328,-109.886734,-123.168892,-189.115357,-36.653570,-384.317687,174.139057
SETUP_STOP,BUY,H1,DI_PLUS,328,13.131035,12.206646,9.312528,16.767787,2.256454,34.735422
SETUP_STOP,BUY,H1,DI_MINUS,328,24.434270,24.656549,18.308560,30.056273,5.689182,44.602461
SETUP_STOP,BUY,H1,DI_GAP,328,14.312191,13.588636,6.042934,21.017359,0.002920,41.716917
SETUP_STOP,BUY,H1,ATR,328,9.495439,5.276500,2.717375,11.387812,1.140000,78.166500
SETUP_STOP,BUY,H1,ATR_PCT_PRICE,328,0.325131,0.259623,0.184421,0.376542,0.068104,1.499974
SETUP_STOP,BUY,H1,EMA200_DIST_POINTS,328,4154.009337,1881.835776,958.672595,4239.384982,0.284519,48792.421407
SETUP_STOP,BUY,H1,EMA200_DIST_ATR,328,-1.007843,-0.552876,-5.397956,3.290025,-15.527422,13.198103
SETUP_STOP,BUY,H4,RSI,323,44.700717,44.520525,34.629400,53.104152,10.416686,83.987652
SETUP_STOP,BUY,H4,ADX,323,30.174091,28.413798,22.399285,37.213314,10.946815,64.826878
SETUP_STOP,BUY,H4,CCI,323,-58.264965,-57.215369,-141.189928,17.109270,-340.041631,175.854033
SETUP_STOP,BUY,H4,DI_PLUS,323,15.328018,14.810096,11.040667,19.717583,1.872096,30.619837
SETUP_STOP,BUY,H4,DI_MINUS,323,21.064139,19.955904,14.844111,26.352834,4.164351,50.113185
SETUP_STOP,BUY,H4,DI_GAP,323,11.560229,9.389105,4.883341,17.026852,0.050035,42.513753
SETUP_STOP,BUY,H4,ATR,323,18.987240,9.511250,4.676500,25.286750,1.958750,233.702750
SETUP_STOP,BUY,H4,ATR_PCT_PRICE,323,0.608977,0.469475,0.303310,0.734202,0.136208,4.380050
SETUP_STOP,BUY,H4,EMA200_DIST_POINTS,323,7934.190965,3767.839812,1591.844279,9576.473854,49.869615,73598.699004
SETUP_STOP,BUY,H4,EMA200_DIST_ATR,323,0.266381,0.443919,-3.954456,4.278563,-13.458563,19.108330
SETUP_STOP,SELL,M1,RSI,55,69.080630,71.411668,62.764664,77.917884,31.225869,94.402145
SETUP_STOP,SELL,M1,ADX,55,38.834929,37.019992,28.630097,48.232742,14.489365,72.220979
SETUP_STOP,SELL,M1,CCI,55,138.805368,157.756779,102.398848,211.944937,-196.451589,466.666667
SETUP_STOP,SELL,M1,DI_PLUS,55,31.304994,32.326696,22.877107,38.539260,6.913792,54.038483
SETUP_STOP,SELL,M1,DI_MINUS,55,12.049768,8.929101,6.611761,15.149434,4.025350,32.984448
SETUP_STOP,SELL,M1,DI_GAP,55,22.144945,24.052899,12.168130,30.675238,0.179042,49.283239
SETUP_STOP,SELL,M1,ATR,55,1.893950,1.130750,0.387000,2.341250,0.125000,15.577500
SETUP_STOP,SELL,M1,ATR_PCT_PRICE,55,0.066956,0.052844,0.023641,0.084012,0.009913,0.332229
SETUP_STOP,SELL,M1,EMA200_DIST_POINTS,55,1000.415246,448.997026,193.621916,1178.405588,9.043365,7994.606958
SETUP_STOP,SELL,M1,EMA200_DIST_ATR,55,5.567618,5.491807,3.933438,7.677764,-1.339591,12.725981
SETUP_STOP,SELL,M5,RSI,55,68.740615,68.051263,62.081745,75.880688,43.457285,88.218530
SETUP_STOP,SELL,M5,ADX,55,33.405595,30.434461,24.640762,40.218407,17.598168,65.154404
SETUP_STOP,SELL,M5,CCI,55,169.939569,147.492254,116.471732,219.815979,-82.054365,466.666667
SETUP_STOP,SELL,M5,DI_PLUS,55,29.732465,30.206538,23.494478,34.297423,15.502530,47.996007
SETUP_STOP,SELL,M5,DI_MINUS,55,11.743305,10.384817,8.320109,14.489999,3.288107,30.382731
SETUP_STOP,SELL,M5,DI_GAP,55,18.741531,18.220756,13.438787,25.639195,2.296083,44.122956
SETUP_STOP,SELL,M5,ATR,55,3.773368,1.875250,0.761250,4.275000,0.372250,29.692000
SETUP_STOP,SELL,M5,ATR_PCT_PRICE,55,0.125427,0.102618,0.051326,0.149984,0.029521,0.633256
SETUP_STOP,SELL,M5,EMA200_DIST_POINTS,55,1639.691357,800.203414,308.573935,1802.235288,7.747451,12473.519245
SETUP_STOP,SELL,M5,EMA200_DIST_ATR,55,3.740466,4.107510,1.508599,6.551971,-6.434800,11.464061
SETUP_STOP,SELL,M15,RSI,55,66.834601,65.783124,58.840547,76.424922,43.559265,91.499408
SETUP_STOP,SELL,M15,ADX,55,33.878306,29.574907,22.526907,39.063316,13.916957,75.727303
SETUP_STOP,SELL,M15,CCI,55,171.151785,153.870284,110.878919,209.168435,-48.789366,460.089673
SETUP_STOP,SELL,M15,DI_PLUS,55,28.731892,29.282950,21.855799,34.360374,18.860700,43.832227
SETUP_STOP,SELL,M15,DI_MINUS,55,10.966232,9.249300,6.679258,14.186443,1.436306,25.924517
SETUP_STOP,SELL,M15,DI_GAP,55,17.891779,16.709609,9.990312,23.054535,0.335569,40.437981
SETUP_STOP,SELL,M15,ATR,55,6.195123,2.672500,1.469250,7.346250,0.533000,46.659000
SETUP_STOP,SELL,M15,ATR_PCT_PRICE,55,0.198467,0.136611,0.088090,0.256984,0.043361,1.001951
SETUP_STOP,SELL,M15,EMA200_DIST_POINTS,55,3033.460499,917.245247,367.744082,2152.126609,9.533028,37114.917457
SETUP_STOP,SELL,M15,EMA200_DIST_ATR,55,2.826107,3.516008,0.118998,4.873253,-8.000198,14.047338
SETUP_STOP,SELL,M30,RSI,55,63.905762,65.720186,55.029921,72.160492,39.468362,86.370149
SETUP_STOP,SELL,M30,ADX,55,32.752542,30.180661,21.942874,41.059638,17.305264,57.750998
SETUP_STOP,SELL,M30,CCI,55,140.409317,147.760830,76.197018,209.136105,-77.168348,405.107159
SETUP_STOP,SELL,M30,DI_PLUS,55,26.444313,25.350370,20.829858,31.044439,13.545231,44.898264
SETUP_STOP,SELL,M30,DI_MINUS,55,11.414961,10.162884,6.720582,15.563339,2.795562,25.617559
SETUP_STOP,SELL,M30,DI_GAP,55,15.423321,14.540236,5.712837,21.096754,0.169843,40.386357
SETUP_STOP,SELL,M30,ATR,55,9.034373,3.285750,2.032625,8.812500,0.770250,80.369250
SETUP_STOP,SELL,M30,ATR_PCT_PRICE,55,0.279038,0.181178,0.117168,0.313331,0.061083,1.735756
SETUP_STOP,SELL,M30,EMA200_DIST_POINTS,55,3364.718000,1019.862100,299.075734,2028.920345,19.767402,44750.927222
SETUP_STOP,SELL,M30,EMA200_DIST_ATR,55,2.475501,2.578315,0.092688,4.671102,-5.568165,10.859356
SETUP_STOP,SELL,H1,RSI,55,60.575647,63.440189,50.610802,70.171159,35.119503,78.643192
SETUP_STOP,SELL,H1,ADX,55,30.045191,30.427369,20.292900,36.655281,11.507599,59.261321
SETUP_STOP,SELL,H1,CCI,55,100.139358,104.563270,23.943537,167.468107,-124.632926,294.023134
SETUP_STOP,SELL,H1,DI_PLUS,55,24.288105,23.714192,18.264433,29.496401,12.342509,44.671722
SETUP_STOP,SELL,H1,DI_MINUS,55,13.314231,11.954926,8.275993,15.792693,4.789705,29.544040
SETUP_STOP,SELL,H1,DI_GAP,55,13.959814,12.632605,6.488227,19.459811,0.347356,38.692147
SETUP_STOP,SELL,H1,ATR,55,12.960045,4.062750,2.755625,11.140000,0.847750,149.765000
SETUP_STOP,SELL,H1,ATR_PCT_PRICE,55,0.384807,0.221338,0.174925,0.395604,0.068966,3.234515
SETUP_STOP,SELL,H1,EMA200_DIST_POINTS,55,2966.782702,1334.502253,528.894301,2349.320329,2.948363,39321.504565
SETUP_STOP,SELL,H1,EMA200_DIST_ATR,55,2.149824,2.016353,0.253687,3.866633,-3.239496,10.041838
SETUP_STOP,SELL,H4,RSI,55,56.746101,57.701826,49.955077,63.370122,30.195648,73.881777
SETUP_STOP,SELL,H4,ADX,55,24.041824,22.784286,19.941133,26.951505,11.638425,43.664520
SETUP_STOP,SELL,H4,CCI,55,78.575287,93.599409,-1.125374,165.484359,-109.269852,306.199274
SETUP_STOP,SELL,H4,DI_PLUS,55,21.078511,21.732072,15.774877,25.474623,6.922448,33.386573
SETUP_STOP,SELL,H4,DI_MINUS,55,15.391522,14.229077,12.148359,18.355715,7.803300,29.660587
SETUP_STOP,SELL,H4,DI_GAP,55,10.573867,10.630237,5.566244,14.730787,0.154239,25.125514
SETUP_STOP,SELL,H4,ATR,55,22.913000,8.076250,5.125875,20.037500,2.507500,236.049000
SETUP_STOP,SELL,H4,ATR_PCT_PRICE,55,0.693917,0.462444,0.298685,0.679049,0.187611,5.034332
SETUP_STOP,SELL,H4,EMA200_DIST_POINTS,55,5347.109208,1992.866164,797.766351,6168.513470,9.541926,31673.842405
SETUP_STOP,SELL,H4,EMA200_DIST_ATR,55,0.343949,0.162733,-2.399437,3.298503,-7.809917,6.682655
SETUP_STEP5,ALL,M1,RSI,955,37.127031,31.069292,23.318782,49.466015,3.924580,94.402145
SETUP_STEP5,ALL,M1,ADX,955,35.490905,33.366444,24.631823,44.188220,12.870886,89.058620
SETUP_STEP5,ALL,M1,CCI,955,-99.389848,-146.221050,-211.560948,28.475957,-466.666667,466.666667
SETUP_STEP5,ALL,M1,DI_PLUS,955,16.574997,13.496258,8.788782,22.156553,0.894981,54.038483
SETUP_STEP5,ALL,M1,DI_MINUS,955,28.418280,30.483420,17.687763,37.922503,2.013599,62.229412
SETUP_STEP5,ALL,M1,DI_GAP,955,21.371081,21.855782,11.204836,30.485721,0.014190,57.285740
SETUP_STEP5,ALL,M1,ATR,955,0.675388,0.413000,0.218375,0.788000,0.020750,9.276500
SETUP_STEP5,ALL,M1,ATR_PCT_PRICE,955,0.040130,0.027604,0.015094,0.048022,0.001635,0.297738
SETUP_STEP5,ALL,M1,EMA200_DIST_POINTS,955,364.357212,238.307453,108.154756,473.303040,0.263437,4039.365374
SETUP_STEP5,ALL,M1,EMA200_DIST_ATR,955,-3.125480,-4.253939,-6.929020,0.011605,-39.612825,36.389538
SETUP_STEP5,ALL,M5,RSI,955,38.560537,34.229339,24.959668,48.864783,5.435312,88.218530
SETUP_STEP5,ALL,M5,ADX,955,34.827686,32.252675,24.838460,43.001585,10.757575,85.277864
SETUP_STEP5,ALL,M5,CCI,955,-108.228041,-138.615305,-198.989931,-50.472619,-466.666667,466.666667
SETUP_STEP5,ALL,M5,DI_PLUS,955,14.390000,11.840381,8.062415,17.816258,0.838946,48.912637
SETUP_STEP5,ALL,M5,DI_MINUS,955,26.414450,27.674585,18.654484,33.722905,1.315748,54.900458
SETUP_STEP5,ALL,M5,DI_GAP,955,19.361002,19.423739,11.331795,26.461339,0.045010,49.809634
SETUP_STEP5,ALL,M5,ATR,955,1.213247,0.834250,0.513125,1.480250,0.095750,14.948500
SETUP_STEP5,ALL,M5,ATR_PCT_PRICE,955,0.071592,0.055762,0.036096,0.089889,0.007531,0.333793
SETUP_STEP5,ALL,M5,EMA200_DIST_POINTS,955,554.727892,381.170621,185.696273,733.489152,0.150749,4903.227192
SETUP_STEP5,ALL,M5,EMA200_DIST_ATR,955,-1.635741,-2.967914,-5.247570,1.982286,-54.339991,37.479527
SETUP_STEP5,ALL,M15,RSI,955,41.647776,39.629117,28.704295,51.980936,7.383082,91.499408
SETUP_STEP5,ALL,M15,ADX,955,32.361468,30.039830,22.969012,39.390387,11.759089,88.801384
SETUP_STEP5,ALL,M15,CCI,955,-91.939182,-128.054741,-191.831351,12.901267,-466.666667,460.089673
SETUP_STEP5,ALL,M15,DI_PLUS,955,14.797014,12.554367,8.559298,18.572103,0.523014,43.832227
SETUP_STEP5,ALL,M15,DI_MINUS,955,24.836497,25.803098,18.200503,31.774958,1.436306,51.241027
SETUP_STEP5,ALL,M15,DI_GAP,955,17.206368,17.247117,9.361603,23.576987,0.011596,45.498701
SETUP_STEP5,ALL,M15,ATR,955,1.851667,1.348500,0.878250,2.308625,0.189750,20.449500
SETUP_STEP5,ALL,M15,ATR_PCT_PRICE,955,0.109352,0.090308,0.061109,0.135164,0.014924,0.489255
SETUP_STEP5,ALL,M15,EMA200_DIST_POINTS,955,789.793088,567.441423,261.666028,1045.834242,0.524450,5659.246303
SETUP_STEP5,ALL,M15,EMA200_DIST_ATR,955,-0.661496,-1.462492,-4.589119,3.121424,-38.023502,40.189904
SETUP_STEP5,ALL,M30,RSI,955,43.766208,42.091818,32.501435,53.156151,7.449881,87.465701
SETUP_STEP5,ALL,M30,ADX,955,31.290015,28.817677,22.597549,38.023089,12.163930,75.143723
SETUP_STEP5,ALL,M30,CCI,955,-73.473241,-106.704881,-175.054347,32.629188,-418.162144,405.107159
SETUP_STEP5,ALL,M30,DI_PLUS,955,15.145547,13.058470,8.866765,18.947590,1.231115,44.898264
SETUP_STEP5,ALL,M30,DI_MINUS,955,23.149067,23.700742,15.347080,30.041043,3.676158,48.088925
SETUP_STEP5,ALL,M30,DI_GAP,955,15.613479,14.890986,8.172311,22.064325,0.021521,46.136577
SETUP_STEP5,ALL,M30,ATR,955,2.454941,1.829250,1.198875,3.058500,0.387500,17.059250
SETUP_STEP5,ALL,M30,ATR_PCT_PRICE,955,0.145254,0.122872,0.088021,0.176417,0.030476,0.617032
SETUP_STEP5,ALL,M30,EMA200_DIST_POINTS,955,1041.263282,773.985156,346.429766,1392.541423,0.191241,7881.191139
SETUP_STEP5,ALL,M30,EMA200_DIST_ATR,955,-0.197465,-0.170646,-4.223354,3.699384,-29.588464,35.986301
SETUP_STEP5,ALL,H1,RSI,955,45.525876,44.357503,35.375523,55.253111,9.831009,85.495291
SETUP_STEP5,ALL,H1,ADX,955,29.431827,27.163614,20.917875,35.005023,9.981282,77.345545
SETUP_STEP5,ALL,H1,CCI,955,-55.952590,-64.383719,-163.677517,46.636101,-445.370594,317.319185
SETUP_STEP5,ALL,H1,DI_PLUS,955,15.752031,14.387798,10.279231,19.542512,1.531874,44.671722
SETUP_STEP5,ALL,H1,DI_MINUS,955,21.564138,21.324945,14.943466,27.666733,2.518291,49.293520
SETUP_STEP5,ALL,H1,DI_GAP,955,13.516897,12.267480,5.948359,19.683025,0.002920,44.582425
SETUP_STEP5,ALL,H1,ATR,955,3.346937,2.458000,1.819375,4.049875,0.742250,21.098500
SETUP_STEP5,ALL,H1,ATR_PCT_PRICE,955,0.196071,0.173634,0.126868,0.243387,0.058144,0.903201
SETUP_STEP5,ALL,H1,EMA200_DIST_POINTS,955,1459.214375,1077.783409,506.342651,1927.508928,0.284519,12790.775561
SETUP_STEP5,ALL,H1,EMA200_DIST_ATR,955,0.009952,0.547827,-4.343219,3.992558,-23.678946,23.255218
SETUP_STEP5,ALL,H4,RSI,950,48.364020,48.943499,39.595713,57.483339,14.551019,83.987652
SETUP_STEP5,ALL,H4,ADX,950,28.310984,26.384986,20.708086,33.686758,10.144961,80.594683
SETUP_STEP5,ALL,H4,CCI,950,-25.134412,-25.826437,-106.347234,64.254347,-340.041631,306.199274
SETUP_STEP5,ALL,H4,DI_PLUS,950,17.129765,16.152455,11.749023,21.528613,1.872096,47.355132
SETUP_STEP5,ALL,H4,DI_MINUS,950,19.199668,18.700119,13.839926,24.420679,1.143058,45.019434
SETUP_STEP5,ALL,H4,DI_GAP,950,10.865929,9.450593,4.682327,15.361647,0.023216,42.180368
SETUP_STEP5,ALL,H4,ATR,950,6.626639,5.003375,3.538312,7.391188,1.117000,39.943250
SETUP_STEP5,ALL,H4,ATR_PCT_PRICE,950,0.381457,0.340507,0.259495,0.463758,0.086940,1.654800
SETUP_STEP5,ALL,H4,EMA200_DIST_POINTS,950,2949.596317,2107.768757,1015.962592,3644.101472,2.463217,30341.996938
SETUP_STEP5,ALL,H4,EMA200_DIST_ATR,950,0.407131,0.314267,-3.445022,4.709986,-20.693074,19.755280
SETUP_STEP5,BUY,M1,RSI,780,29.856038,28.269755,21.679446,36.149219,3.924580,71.606204
SETUP_STEP5,BUY,M1,ADX,780,35.289488,32.975630,24.364112,44.135993,13.346745,89.058620
SETUP_STEP5,BUY,M1,CCI,780,-154.746944,-167.107435,-230.122642,-106.658564,-466.666667,268.283002
SETUP_STEP5,BUY,M1,DI_PLUS,780,13.262238,11.487861,7.970118,17.642625,0.894981,38.939672
SETUP_STEP5,BUY,M1,DI_MINUS,780,32.083218,32.667961,24.916356,39.387515,4.498793,62.229412
SETUP_STEP5,BUY,M1,DI_GAP,780,21.472886,21.943196,11.371314,30.498253,0.014190,57.285740
SETUP_STEP5,BUY,M1,ATR,780,0.685546,0.403750,0.211688,0.776188,0.020750,9.276500
SETUP_STEP5,BUY,M1,ATR_PCT_PRICE,780,0.040169,0.026905,0.014682,0.047619,0.001635,0.297738
SETUP_STEP5,BUY,M1,EMA200_DIST_POINTS,780,364.225264,227.311150,107.759446,462.155068,0.263437,4039.365374
SETUP_STEP5,BUY,M1,EMA200_DIST_ATR,780,-5.099737,-5.062731,-7.558140,-3.205789,-39.612825,36.389538
SETUP_STEP5,BUY,M5,RSI,780,31.975079,30.573529,23.405029,39.435224,5.435312,72.223045
SETUP_STEP5,BUY,M5,ADX,780,34.770532,31.872574,24.577111,43.539250,10.757575,85.277864
SETUP_STEP5,BUY,M5,CCI,780,-169.201771,-157.549177,-217.768444,-108.709727,-466.666667,122.818863
SETUP_STEP5,BUY,M5,DI_PLUS,780,10.950031,10.285825,7.212915,14.036435,0.838946,31.337087
SETUP_STEP5,BUY,M5,DI_MINUS,780,29.880187,29.911607,24.705519,35.214670,2.539130,54.900458
SETUP_STEP5,BUY,M5,DI_GAP,780,19.374829,19.478186,11.177260,26.611876,0.045010,49.809634
SETUP_STEP5,BUY,M5,ATR,780,1.219172,0.812875,0.498000,1.423187,0.095750,14.948500
SETUP_STEP5,BUY,M5,ATR_PCT_PRICE,780,0.071226,0.054227,0.035182,0.088404,0.007531,0.333793
SETUP_STEP5,BUY,M5,EMA200_DIST_POINTS,780,545.868599,366.460868,178.600569,701.864737,0.150749,4903.227192
SETUP_STEP5,BUY,M5,EMA200_DIST_ATR,780,-2.803659,-3.665051,-5.607377,-0.712998,-54.339991,37.479527
SETUP_STEP5,BUY,M15,RSI,780,36.335416,35.406973,26.972104,45.635970,7.383082,75.547829
SETUP_STEP5,BUY,M15,ADX,780,32.318671,29.915584,22.975363,39.919037,11.759089,88.801384
SETUP_STEP5,BUY,M15,CCI,780,-145.165702,-150.860284,-208.083576,-85.552104,-466.666667,127.014375
SETUP_STEP5,BUY,M15,DI_PLUS,780,11.660869,11.054542,8.094304,14.946329,0.523014,38.208274
SETUP_STEP5,BUY,M15,DI_MINUS,780,27.700002,28.213809,21.935768,33.103740,5.883334,51.241027
SETUP_STEP5,BUY,M15,DI_GAP,780,17.056694,17.267581,9.216203,23.561407,0.011596,45.498701
SETUP_STEP5,BUY,M15,ATR,780,1.841174,1.299875,0.840750,2.245937,0.189750,20.449500
SETUP_STEP5,BUY,M15,ATR_PCT_PRICE,780,0.107793,0.088094,0.060066,0.130618,0.014924,0.489255
SETUP_STEP5,BUY,M15,EMA200_DIST_POINTS,780,775.453868,559.475367,251.199356,1031.119072,0.534496,5659.246303
SETUP_STEP5,BUY,M15,EMA200_DIST_ATR,780,-1.353056,-2.207455,-4.931725,1.499319,-38.023502,40.189904
SETUP_STEP5,BUY,M30,RSI,780,39.461980,39.124097,30.570128,47.474344,7.449881,79.025323
SETUP_STEP5,BUY,M30,ADX,780,31.162926,28.344451,22.393024,38.170603,12.163930,75.143723
SETUP_STEP5,BUY,M30,CCI,780,-120.141308,-133.506564,-189.339096,-45.445247,-418.162144,168.039473
SETUP_STEP5,BUY,M30,DI_PLUS,780,12.368578,11.700830,8.163783,15.522576,1.231115,31.146039
SETUP_STEP5,BUY,M30,DI_MINUS,780,25.618797,26.061362,20.019619,30.984963,3.676158,48.088925
SETUP_STEP5,BUY,M30,DI_GAP,780,15.309992,14.468645,7.990329,21.899667,0.021521,46.136577
SETUP_STEP5,BUY,M30,ATR,780,2.430041,1.758875,1.187500,2.926625,0.387500,17.059250
SETUP_STEP5,BUY,M30,ATR_PCT_PRICE,780,0.142817,0.119176,0.087375,0.171605,0.030476,0.617032
SETUP_STEP5,BUY,M30,EMA200_DIST_POINTS,780,1076.050237,796.420422,367.391008,1466.276241,0.191241,7881.191139
SETUP_STEP5,BUY,M30,EMA200_DIST_ATR,780,-0.757810,-1.281508,-4.947719,2.998754,-29.588464,35.986301
SETUP_STEP5,BUY,H1,RSI,780,42.226735,42.118407,33.735884,50.176392,9.831009,81.790584
SETUP_STEP5,BUY,H1,ADX,780,29.294730,26.912294,20.719315,34.340848,9.981282,77.345545
SETUP_STEP5,BUY,H1,CCI,780,-93.073210,-99.928191,-176.963988,-3.888315,-445.370594,216.336091
SETUP_STEP5,BUY,H1,DI_PLUS,780,13.643919,12.974774,9.333861,17.065736,1.531874,36.844256
SETUP_STEP5,BUY,H1,DI_MINUS,780,23.456524,23.476688,17.437709,29.155926,2.518291,49.293520
SETUP_STEP5,BUY,H1,DI_GAP,780,13.324847,11.859620,5.835784,19.472433,0.002920,44.582425
SETUP_STEP5,BUY,H1,ATR,780,3.336427,2.383500,1.815812,3.924000,0.745000,21.098500
SETUP_STEP5,BUY,H1,ATR_PCT_PRICE,780,0.193943,0.167763,0.126084,0.236654,0.058593,0.903201
SETUP_STEP5,BUY,H1,EMA200_DIST_POINTS,780,1566.577174,1179.229887,551.904071,2027.207681,0.284519,12790.775561
SETUP_STEP5,BUY,H1,EMA200_DIST_ATR,780,-0.479765,-0.218070,-5.202164,4.118300,-23.678946,23.255218
SETUP_STEP5,BUY,H4,RSI,775,46.452519,46.782380,37.590951,55.341554,14.551019,83.987652
SETUP_STEP5,BUY,H4,ADX,775,28.632152,26.645996,20.496963,34.018574,10.144961,80.594683
SETUP_STEP5,BUY,H4,CCI,775,-44.093884,-43.769901,-120.399060,38.884585,-340.041631,222.666824
SETUP_STEP5,BUY,H4,DI_PLUS,775,15.833880,15.116293,11.077849,19.882512,1.872096,47.355132
SETUP_STEP5,BUY,H4,DI_MINUS,775,19.998735,19.746899,14.490229,25.370921,1.143058,45.019434
SETUP_STEP5,BUY,H4,DI_GAP,775,10.772438,9.187012,4.616277,15.107258,0.023216,42.180368
SETUP_STEP5,BUY,H4,ATR,775,6.723708,4.931500,3.558250,7.359250,1.117000,39.943250
SETUP_STEP5,BUY,H4,ATR_PCT_PRICE,775,0.382483,0.340858,0.259307,0.467262,0.086940,1.130654
SETUP_STEP5,BUY,H4,EMA200_DIST_POINTS,775,3175.238274,2282.492306,1169.032845,3865.935236,9.237062,30341.996938
SETUP_STEP5,BUY,H4,EMA200_DIST_ATR,775,0.215827,-0.101152,-3.993808,4.866489,-20.693074,19.755280
SETUP_STEP5,SELL,M1,RSI,175,69.534885,71.462484,64.161539,77.821392,35.751737,94.402145
SETUP_STEP5,SELL,M1,ADX,175,36.388645,33.950450,26.872275,45.243356,12.870886,75.433823
SETUP_STEP5,SELL,M1,CCI,175,147.344638,156.767031,96.793235,225.587970,-252.128135,466.666667
SETUP_STEP5,SELL,M1,DI_PLUS,175,31.340438,32.225217,23.659498,38.764551,5.350737,54.038483
SETUP_STEP5,SELL,M1,DI_MINUS,175,12.083125,10.955829,7.742917,15.488902,2.013599,42.583860
SETUP_STEP5,SELL,M1,DI_GAP,175,20.917319,21.749641,10.991417,30.272919,0.179042,49.283239
SETUP_STEP5,SELL,M1,ATR,175,0.630116,0.463250,0.273500,0.814875,0.025500,3.358000
SETUP_STEP5,SELL,M1,ATR_PCT_PRICE,175,0.039958,0.029329,0.018750,0.053793,0.001999,0.228806
