sep=,
Group,Side,TF,Indicator,N,Mean,Median,Q25,Q75,Min,Max
SETUP_STOP,BUY,M5,ATR,339,3.441884,1.818250,0.875750,4.074375,0.137750,30.328250
SETUP_STOP,BUY,M5,ATR_PCT_PRICE,339,0.124481,0.093006,0.053854,0.156140,0.012022,0.733809
SETUP_STOP,BUY,M5,EMA200_DIST_POINTS,339,1476.452133,717.444594,258.204318,1611.870993,1.072766,24035.769164
SETUP_STOP,BUY,M5,EMA200_DIST_ATR,339,-3.037788,-3.494693,-5.522389,-1.135738,-16.976156,23.130177
SETUP_STOP,BUY,M15,RSI,339,35.206075,33.696450,26.287102,43.362385,7.383082,69.830945
SETUP_STOP,BUY,M15,ADX,339,32.238557,30.517210,22.948901,39.112007,12.993218,72.820933
SETUP_STOP,BUY,M15,CCI,339,-143.439427,-153.361609,-205.478215,-85.542149,-466.666667,274.163053
SETUP_STOP,BUY,M15,DI_PLUS,339,11.838003,11.063038,8.034346,15.113999,1.792282,29.603000
SETUP_STOP,BUY,M15,DI_MINUS,339,27.577507,27.821598,21.762448,32.786194,7.979970,46.035746
SETUP_STOP,BUY,M15,DI_GAP,339,16.881702,16.828316,8.614230,23.586162,0.011596,38.615627
SETUP_STOP,BUY,M15,ATR,339,5.135161,2.678750,1.304875,6.061125,0.410000,46.938000
SETUP_STOP,BUY,M15,ATR_PCT_PRICE,339,0.184974,0.139394,0.087007,0.250158,0.025814,1.036911
SETUP_STOP,BUY,M15,EMA200_DIST_POINTS,339,2034.573240,867.868558,410.038226,2061.138796,3.074140,34559.455093
SETUP_STOP,BUY,M15,EMA200_DIST_ATR,339,-1.797507,-2.274230,-4.831756,0.259791,-14.596478,22.714642
SETUP_STOP,BUY,M30,RSI,339,38.058148,36.970146,28.693186,45.871175,7.388724,71.998063
SETUP_STOP,BUY,M30,ADX,339,31.963994,28.840463,22.817562,38.242867,11.828949,77.016038
SETUP_STOP,BUY,M30,CCI,339,-126.031637,-139.526792,-190.783664,-58.225868,-417.103217,249.749215
SETUP_STOP,BUY,M30,DI_PLUS,339,12.268657,11.580737,7.783358,15.346195,1.231115,32.749528
SETUP_STOP,BUY,M30,DI_MINUS,339,26.130579,26.265279,20.637047,31.991884,6.143437,43.815857
SETUP_STOP,BUY,M30,DI_GAP,339,15.712330,15.175816,7.899021,22.202831,0.051849,40.569308
SETUP_STOP,BUY,M30,ATR,339,6.684561,3.697500,1.681625,7.830875,0.647250,57.485500
SETUP_STOP,BUY,M30,ATR_PCT_PRICE,339,0.241362,0.178072,0.120210,0.308311,0.046815,1.269917
SETUP_STOP,BUY,M30,EMA200_DIST_POINTS,339,2754.522918,1305.465877,563.416827,2560.114682,6.193672,41833.681021
SETUP_STOP,BUY,M30,EMA200_DIST_ATR,339,-1.151439,-1.435589,-4.928143,2.032477,-19.280914,24.473387
SETUP_STOP,BUY,H1,RSI,339,40.750257,40.034731,31.297184,49.136723,8.332642,75.398346
SETUP_STOP,BUY,H1,ADX,339,30.844435,28.971416,22.611730,36.503792,9.981282,77.345545
SETUP_STOP,BUY,H1,CCI,339,-106.707186,-120.827011,-183.926748,-34.989899,-384.317687,174.139057
SETUP_STOP,BUY,H1,DI_PLUS,339,13.271076,12.232671,9.333861,16.881477,2.246696,34.735422
SETUP_STOP,BUY,H1,DI_MINUS,339,24.285219,24.412524,18.449241,29.834593,5.634266,45.011101
SETUP_STOP,BUY,H1,DI_GAP,339,14.128708,13.401251,5.992143,20.833004,0.002920,41.716917
SETUP_STOP,BUY,H1,ATR,339,8.989802,4.831500,2.513750,10.245000,0.947000,78.166500
SETUP_STOP,BUY,H1,ATR_PCT_PRICE,339,0.323828,0.259377,0.177657,0.376469,0.068104,1.499974
SETUP_STOP,BUY,H1,EMA200_DIST_POINTS,339,3861.748300,1731.732298,859.980522,3899.811610,0.284519,48792.421407
SETUP_STOP,BUY,H1,EMA200_DIST_ATR,339,-0.674862,-0.241533,-5.072513,3.492801,-15.527422,14.533773
SETUP_STOP,BUY,H4,RSI,334,45.194001,45.063913,35.012950,54.047743,10.416686,83.987652
SETUP_STOP,BUY,H4,ADX,334,29.937461,28.149549,21.655765,36.231379,10.946815,64.826878
SETUP_STOP,BUY,H4,CCI,334,-56.428042,-47.768467,-138.988757,20.167798,-340.041631,175.854033
SETUP_STOP,BUY,H4,DI_PLUS,334,15.527783,15.062153,11.077849,20.157105,1.872096,30.619837
SETUP_STOP,BUY,H4,DI_MINUS,334,21.057744,19.957484,14.835008,26.276391,4.164351,50.113185
SETUP_STOP,BUY,H4,DI_GAP,334,11.441964,9.240896,4.767737,16.832777,0.050035,42.513753
SETUP_STOP,BUY,H4,ATR,334,17.737754,7.814250,4.610687,20.563750,1.958750,233.702750
SETUP_STOP,BUY,H4,ATR_PCT_PRICE,334,0.598155,0.456877,0.299340,0.728869,0.136208,4.380050
SETUP_STOP,BUY,H4,EMA200_DIST_POINTS,334,7529.087757,3640.285802,1558.870611,8187.339866,49.869615,73598.699004
SETUP_STOP,BUY,H4,EMA200_DIST_ATR,334,0.645104,1.198594,-3.305558,4.766339,-13.458563,19.108330
SETUP_STOP,SELL,M1,RSI,55,68.412513,70.379443,62.764664,77.193238,31.225869,92.787753
SETUP_STOP,SELL,M1,ADX,55,38.475556,36.502431,28.157590,48.232742,14.489365,72.220979
SETUP_STOP,SELL,M1,CCI,55,118.111096,142.160092,67.731117,206.278126,-196.451589,466.666667
SETUP_STOP,SELL,M1,DI_PLUS,55,30.547890,32.312824,21.054183,38.539260,6.913792,54.038483
SETUP_STOP,SELL,M1,DI_MINUS,55,12.318094,9.158348,6.611761,15.560063,4.025350,32.984448
SETUP_STOP,SELL,M1,DI_GAP,55,21.890687,23.921164,11.516144,30.675238,0.179042,49.283239
SETUP_STOP,SELL,M1,ATR,55,1.792395,0.737500,0.387000,2.201250,0.125000,15.577500
SETUP_STOP,SELL,M1,ATR_PCT_PRICE,55,0.059219,0.048868,0.023641,0.070098,0.009913,0.332229
SETUP_STOP,SELL,M1,EMA200_DIST_POINTS,55,996.913881,448.997026,193.621916,1178.405588,9.043365,7994.606958
SETUP_STOP,SELL,M1,EMA200_DIST_ATR,55,6.157606,5.879298,4.114523,8.286813,-1.339591,16.358918
SETUP_STOP,SELL,M5,RSI,55,68.745995,68.051263,62.081745,75.880688,43.457285,87.703854
SETUP_STOP,SELL,M5,ADX,55,33.537838,30.434461,24.640762,40.602703,17.598168,65.154404
SETUP_STOP,SELL,M5,CCI,55,168.717756,147.492254,116.471732,209.646918,-82.054365,466.666667
SETUP_STOP,SELL,M5,DI_PLUS,55,29.677541,30.206538,23.494478,34.063026,15.502530,47.996007
SETUP_STOP,SELL,M5,DI_MINUS,55,11.701216,10.384817,8.019972,14.489999,3.288107,30.382731
SETUP_STOP,SELL,M5,DI_GAP,55,18.728528,18.220756,13.438787,25.281581,2.296083,44.122956
SETUP_STOP,SELL,M5,ATR,55,3.795927,1.875250,0.761250,4.275000,0.372250,29.692000
SETUP_STOP,SELL,M5,ATR_PCT_PRICE,55,0.127105,0.102618,0.051326,0.151089,0.029521,0.633256
SETUP_STOP,SELL,M5,EMA200_DIST_POINTS,55,1638.789398,800.203414,308.573935,1801.393745,7.747451,12473.519245
SETUP_STOP,SELL,M5,EMA200_DIST_ATR,55,3.711710,4.107510,1.508599,6.551971,-6.434800,11.464061
SETUP_STOP,SELL,M15,RSI,55,66.839938,65.783124,58.840547,76.854484,43.559265,91.499408
SETUP_STOP,SELL,M15,ADX,55,33.882417,29.574907,22.590323,39.063316,13.916957,75.727303
SETUP_STOP,SELL,M15,CCI,55,171.909469,153.870284,110.878919,209.168435,-48.789366,459.771916
SETUP_STOP,SELL,M15,DI_PLUS,55,28.761891,29.282950,21.855799,34.426102,18.860700,43.832227
SETUP_STOP,SELL,M15,DI_MINUS,55,10.966232,9.249300,6.679258,14.186443,1.436306,25.924517
SETUP_STOP,SELL,M15,DI_GAP,55,17.921778,16.709609,9.990312,23.374566,0.335569,40.437981
SETUP_STOP,SELL,M15,ATR,55,6.223341,2.672500,1.469250,7.346250,0.533000,46.659000
SETUP_STOP,SELL,M15,ATR_PCT_PRICE,55,0.200563,0.136611,0.088090,0.261951,0.043361,1.001951
SETUP_STOP,SELL,M15,EMA200_DIST_POINTS,55,3032.907871,856.852212,367.744082,2152.126609,9.533028,37114.917457
SETUP_STOP,SELL,M15,EMA200_DIST_ATR,55,2.798863,3.497026,0.118998,4.873253,-8.000198,14.047338
SETUP_STOP,SELL,M30,RSI,55,63.901943,65.720186,55.029921,72.160492,39.468362,86.370149
SETUP_STOP,SELL,M30,ADX,55,32.757753,30.180661,21.942874,41.059638,17.305264,57.750998
SETUP_STOP,SELL,M30,CCI,55,141.049455,147.760830,76.197018,209.136105,-77.168348,403.943540
SETUP_STOP,SELL,M30,DI_PLUS,55,26.474396,25.350370,20.829858,31.080187,13.545231,44.898264
SETUP_STOP,SELL,M30,DI_MINUS,55,11.414961,10.162884,6.720582,15.563339,2.795562,25.617559
SETUP_STOP,SELL,M30,DI_GAP,55,15.453403,14.540236,5.712837,21.408022,0.169843,40.386357
SETUP_STOP,SELL,M30,ATR,55,9.062591,3.375000,2.032625,8.812500,0.770250,80.369250
SETUP_STOP,SELL,M30,ATR_PCT_PRICE,55,0.281133,0.181178,0.117168,0.314768,0.061083,1.735756
SETUP_STOP,SELL,M30,EMA200_DIST_POINTS,55,3364.165372,981.900581,299.075734,2028.920345,19.767402,44750.927222
SETUP_STOP,SELL,M30,EMA200_DIST_ATR,55,2.449919,2.455298,0.092688,4.671102,-5.568165,10.859356
SETUP_STOP,SELL,H1,RSI,55,60.565035,63.440189,50.610802,69.787884,35.119503,78.643192
SETUP_STOP,SELL,H1,ADX,55,30.048417,30.427369,20.292900,36.655281,11.507599,59.261321
SETUP_STOP,SELL,H1,CCI,55,100.790157,104.563270,23.943537,167.468107,-124.632926,294.023134
SETUP_STOP,SELL,H1,DI_PLUS,55,24.302898,23.714192,18.264433,29.496401,12.342509,44.671722
SETUP_STOP,SELL,H1,DI_MINUS,55,13.314231,11.954926,8.275993,15.792693,4.789705,29.544040
SETUP_STOP,SELL,H1,DI_GAP,55,13.974607,12.632605,6.550099,19.459811,0.347356,38.692147
SETUP_STOP,SELL,H1,ATR,55,12.988264,4.226750,2.755625,11.140000,0.847750,149.765000
SETUP_STOP,SELL,H1,ATR_PCT_PRICE,55,0.386903,0.221338,0.174925,0.395604,0.068966,3.234515
SETUP_STOP,SELL,H1,EMA200_DIST_POINTS,55,2966.230074,1334.502253,528.894301,2349.320329,2.948363,39321.504565
SETUP_STOP,SELL,H1,EMA200_DIST_ATR,55,2.124266,2.016353,0.253687,3.866633,-3.239496,10.041838
SETUP_STOP,SELL,H4,RSI,55,56.734046,57.701826,49.955077,63.113888,30.195648,73.873566
SETUP_STOP,SELL,H4,ADX,55,24.047679,22.784286,19.941133,26.951505,11.638425,43.664520
SETUP_STOP,SELL,H4,CCI,55,78.832006,93.599409,-1.125374,169.066037,-109.269852,306.199274
SETUP_STOP,SELL,H4,DI_PLUS,55,21.107692,21.732072,15.774877,25.996036,6.922448,33.386573
SETUP_STOP,SELL,H4,DI_MINUS,55,15.391522,14.229077,12.148359,18.355715,7.803300,29.660587
SETUP_STOP,SELL,H4,DI_GAP,55,10.603048,10.630237,5.566244,14.730787,0.154239,25.163426
SETUP_STOP,SELL,H4,ATR,55,22.941218,8.076250,5.125875,20.037500,2.507500,236.049000
SETUP_STOP,SELL,H4,ATR_PCT_PRICE,55,0.696010,0.473659,0.298685,0.704019,0.187611,5.034332
SETUP_STOP,SELL,H4,EMA200_DIST_POINTS,55,5346.556581,1932.473129,797.766351,6168.513470,9.541926,31673.842405
SETUP_STOP,SELL,H4,EMA200_DIST_ATR,55,0.327352,0.162733,-2.399437,3.204765,-7.809917,6.682655
SETUP_STEP5,ALL,M1,RSI,970,37.433066,31.266705,24.153882,49.207603,3.982160,92.787753
SETUP_STEP5,ALL,M1,ADX,970,35.367894,33.315116,24.621738,44.181897,10.362796,89.058620
SETUP_STEP5,ALL,M1,CCI,970,-91.327998,-138.907277,-199.954011,24.669818,-466.666667,466.666667
SETUP_STEP5,ALL,M1,DI_PLUS,970,16.400734,13.396297,8.763192,21.499767,0.894981,54.038483
SETUP_STEP5,ALL,M1,DI_MINUS,970,28.010198,29.919399,17.669335,36.936413,1.310778,62.229412
SETUP_STEP5,ALL,M1,DI_GAP,970,20.943090,21.382588,11.032994,29.754326,0.014190,57.285740
SETUP_STEP5,ALL,M1,ATR,970,0.575705,0.405250,0.221250,0.738500,0.020750,3.828250
SETUP_STEP5,ALL,M1,ATR_PCT_PRICE,970,0.035379,0.027305,0.015153,0.046268,0.001635,0.262814
SETUP_STEP5,ALL,M1,EMA200_DIST_POINTS,970,348.210410,237.290571,108.598352,458.956562,0.263437,3658.451562
SETUP_STEP5,ALL,M1,EMA200_DIST_ATR,970,-3.442482,-4.455035,-7.344537,-0.104794,-46.378751,36.389538
SETUP_STEP5,ALL,M5,RSI,970,38.592650,34.194634,25.138625,48.680929,5.435312,87.703854
SETUP_STEP5,ALL,M5,ADX,970,34.880974,32.243164,24.936990,43.006508,10.757575,85.277864
SETUP_STEP5,ALL,M5,CCI,970,-103.680413,-137.782553,-195.639705,-53.953882,-466.666667,466.666667
SETUP_STEP5,ALL,M5,DI_PLUS,970,14.276462,11.842342,7.990630,17.391436,0.838946,49.058173
SETUP_STEP5,ALL,M5,DI_MINUS,970,26.299589,27.619704,18.820465,33.525925,1.315748,54.900458
SETUP_STEP5,ALL,M5,DI_GAP,970,19.248337,19.270715,11.495444,25.975633,0.045010,49.147503
SETUP_STEP5,ALL,M5,ATR,970,1.186914,0.831250,0.514000,1.446500,0.095750,12.158250
SETUP_STEP5,ALL,M5,ATR_PCT_PRICE,970,0.072292,0.055804,0.036174,0.088711,0.007531,0.439700
SETUP_STEP5,ALL,M5,EMA200_DIST_POINTS,970,541.663864,381.701871,185.903234,724.849442,0.150749,3733.212848
SETUP_STEP5,ALL,M5,EMA200_DIST_ATR,970,-1.621827,-2.816494,-5.282123,1.984920,-54.339991,37.479527
SETUP_STEP5,ALL,M15,RSI,970,41.563107,39.550028,28.535880,52.113734,7.383082,91.499408
SETUP_STEP5,ALL,M15,ADX,970,32.675617,30.490750,23.245741,39.791352,11.759089,88.802332
SETUP_STEP5,ALL,M15,CCI,970,-90.572534,-127.387829,-189.840694,8.647647,-466.666667,459.771916
SETUP_STEP5,ALL,M15,DI_PLUS,970,14.703757,12.390956,8.483132,18.141696,0.523014,43.832227
SETUP_STEP5,ALL,M15,DI_MINUS,970,24.885155,25.770817,18.337026,31.810286,1.436306,51.241027
SETUP_STEP5,ALL,M15,DI_GAP,970,17.255641,17.277772,9.363387,23.623978,0.011596,45.498701
SETUP_STEP5,ALL,M15,ATR,970,1.805539,1.338625,0.876875,2.295250,0.189750,12.753000
SETUP_STEP5,ALL,M15,ATR_PCT_PRICE,970,0.109865,0.090237,0.061245,0.134266,0.014924,0.489255
SETUP_STEP5,ALL,M15,EMA200_DIST_POINTS,970,789.941013,578.074900,273.017477,1049.458576,0.524450,5659.246303
SETUP_STEP5,ALL,M15,EMA200_DIST_ATR,970,-0.652052,-1.502144,-4.617847,3.179714,-38.023502,40.189904
SETUP_STEP5,ALL,M30,RSI,970,43.730086,42.074745,32.323193,53.189731,7.449881,87.465701
SETUP_STEP5,ALL,M30,ADX,970,31.605806,29.252969,22.816699,38.365078,12.163930,75.143723
SETUP_STEP5,ALL,M30,CCI,970,-73.887250,-109.034742,-173.177734,31.652526,-465.912683,403.943540
SETUP_STEP5,ALL,M30,DI_PLUS,970,15.054092,12.924744,8.754858,18.951741,1.231115,44.898264
SETUP_STEP5,ALL,M30,DI_MINUS,970,23.242525,23.786444,15.531549,30.157136,3.676158,48.201831
SETUP_STEP5,ALL,M30,DI_GAP,970,15.782376,15.091429,8.306890,22.140356,0.021521,46.249483
SETUP_STEP5,ALL,M30,ATR,970,2.409144,1.804375,1.208312,3.013625,0.387500,14.025000
SETUP_STEP5,ALL,M30,ATR_PCT_PRICE,970,0.145867,0.122831,0.088891,0.176288,0.030476,0.558757
SETUP_STEP5,ALL,M30,EMA200_DIST_POINTS,970,1034.237237,777.152588,345.017532,1390.679309,0.191241,7881.191139
SETUP_STEP5,ALL,M30,EMA200_DIST_ATR,970,-0.205912,-0.202966,-4.232223,3.720803,-29.588464,35.986301
SETUP_STEP5,ALL,H1,RSI,970,45.535366,44.368612,35.158149,55.441715,9.831009,85.495291
SETUP_STEP5,ALL,H1,ADX,970,29.585490,27.332961,20.937578,35.066086,9.981282,77.345545
SETUP_STEP5,ALL,H1,CCI,970,-55.865340,-67.705665,-163.328742,46.964626,-445.370594,317.319185
SETUP_STEP5,ALL,H1,DI_PLUS,970,15.728921,14.293558,10.218150,19.962897,1.531874,44.671722
SETUP_STEP5,ALL,H1,DI_MINUS,970,21.668103,21.452295,14.943466,27.871331,2.518291,49.293520
SETUP_STEP5,ALL,H1,DI_GAP,970,13.695244,12.621554,6.051916,19.845178,0.002920,44.582425
SETUP_STEP5,ALL,H1,ATR,970,3.276831,2.449625,1.810875,4.026187,0.742250,18.374250
SETUP_STEP5,ALL,H1,ATR_PCT_PRICE,970,0.196427,0.173374,0.126562,0.243300,0.058144,0.903201
SETUP_STEP5,ALL,H1,EMA200_DIST_POINTS,970,1434.323006,1073.023735,500.569440,1889.792518,0.284519,12790.775561
SETUP_STEP5,ALL,H1,EMA200_DIST_ATR,970,0.025346,0.545464,-4.345810,3.887150,-23.678946,23.255218
SETUP_STEP5,ALL,H4,RSI,965,48.321613,48.564739,39.153592,57.486064,14.551019,83.987652
SETUP_STEP5,ALL,H4,ADX,965,28.038947,26.344441,20.755004,33.578970,10.144961,67.184789
SETUP_STEP5,ALL,H4,CCI,965,-26.368094,-28.093659,-110.446006,65.912981,-340.041631,306.199274
SETUP_STEP5,ALL,H4,DI_PLUS,965,17.125785,16.125557,11.576578,21.542759,1.872096,47.355132
SETUP_STEP5,ALL,H4,DI_MINUS,965,19.404216,18.930723,14.012843,24.650128,3.505896,45.019434
SETUP_STEP5,ALL,H4,DI_GAP,965,11.002770,9.652439,4.836291,15.638857,0.023216,42.180368
SETUP_STEP5,ALL,H4,ATR,965,6.434669,4.957250,3.556250,7.116250,1.117000,39.943250
SETUP_STEP5,ALL,H4,ATR_PCT_PRICE,965,0.379120,0.337779,0.260116,0.462444,0.086940,1.654800
SETUP_STEP5,ALL,H4,EMA200_DIST_POINTS,965,2837.645169,2061.265210,965.684062,3499.775127,2.463217,30341.996938
SETUP_STEP5,ALL,H4,EMA200_DIST_ATR,965,0.430998,0.367197,-3.378658,4.670393,-20.693074,19.755280
SETUP_STEP5,BUY,M1,RSI,795,30.416042,28.490204,22.563017,36.094581,3.982160,71.606204
SETUP_STEP5,BUY,M1,ADX,795,35.144435,32.901536,24.316116,44.023551,10.362796,89.058620
SETUP_STEP5,BUY,M1,CCI,795,-142.203366,-160.854226,-217.696732,-91.097141,-466.666667,268.283002
SETUP_STEP5,BUY,M1,DI_PLUS,795,13.189927,11.469981,7.985253,17.644149,0.894981,38.939672
SETUP_STEP5,BUY,M1,DI_MINUS,795,31.504692,32.125720,24.341059,38.839783,4.498793,62.229412
SETUP_STEP5,BUY,M1,DI_GAP,795,20.984686,21.391819,11.091224,29.560872,0.014190,57.285740
SETUP_STEP5,BUY,M1,ATR,795,0.571903,0.397500,0.212000,0.719625,0.020750,3.828250
SETUP_STEP5,BUY,M1,ATR_PCT_PRICE,795,0.034994,0.026674,0.014777,0.046099,0.001635,0.262814
SETUP_STEP5,BUY,M1,EMA200_DIST_POINTS,795,344.710559,226.917076,108.154756,442.938019,0.263437,3658.451562
SETUP_STEP5,BUY,M1,EMA200_DIST_ATR,795,-5.499774,-5.508251,-8.169002,-3.251148,-46.378751,36.389538
SETUP_STEP5,BUY,M5,RSI,795,32.135812,30.668328,23.673039,39.381918,5.435312,72.223045
SETUP_STEP5,BUY,M5,ADX,795,34.826878,31.801358,24.582817,43.443020,10.757575,85.277864
SETUP_STEP5,BUY,M5,CCI,795,-162.522664,-154.710700,-208.600058,-108.632615,-466.666667,122.818863
SETUP_STEP5,BUY,M5,DI_PLUS,795,10.882054,10.219687,7.231116,13.918041,0.838946,31.337087
SETUP_STEP5,BUY,M5,DI_MINUS,795,29.679731,29.816685,24.629432,34.689271,2.539130,54.900458
SETUP_STEP5,BUY,M5,DI_GAP,795,19.237682,19.378854,11.221675,26.159595,0.045010,49.147503
SETUP_STEP5,BUY,M5,ATR,795,1.184935,0.812250,0.499125,1.401125,0.095750,12.158250
SETUP_STEP5,BUY,M5,ATR_PCT_PRICE,795,0.071940,0.054620,0.035327,0.086300,0.007531,0.439700
SETUP_STEP5,BUY,M5,EMA200_DIST_POINTS,795,530.057578,365.783228,179.246178,690.740556,0.150749,3733.212848
SETUP_STEP5,BUY,M5,EMA200_DIST_ATR,795,-2.761813,-3.592019,-5.668793,-0.606055,-54.339991,37.479527
SETUP_STEP5,BUY,M15,RSI,795,36.330488,35.206652,26.711553,45.577158,7.383082,75.547829
SETUP_STEP5,BUY,M15,ADX,795,32.702383,30.410623,23.526064,40.066134,11.759089,88.802332
SETUP_STEP5,BUY,M15,CCI,795,-142.562153,-150.153266,-204.617261,-86.448870,-466.666667,127.014375
SETUP_STEP5,BUY,M15,DI_PLUS,795,11.603131,11.002875,8.004487,14.939068,0.523014,38.208274
SETUP_STEP5,BUY,M15,DI_MINUS,795,27.705343,28.053370,22.012599,33.103740,5.883334,51.241027
SETUP_STEP5,BUY,M15,DI_GAP,795,17.116512,17.318500,9.261826,23.622785,0.011596,45.498701
SETUP_STEP5,BUY,M15,ATR,795,1.782798,1.294500,0.840750,2.211250,0.189750,12.753000
SETUP_STEP5,BUY,M15,ATR_PCT_PRICE,795,0.108280,0.088244,0.060060,0.130141,0.014924,0.489255
SETUP_STEP5,BUY,M15,EMA200_DIST_POINTS,795,775.829438,576.856411,264.050154,1031.921316,0.534496,5659.246303
SETUP_STEP5,BUY,M15,EMA200_DIST_ATR,795,-1.326491,-2.233020,-4.963749,1.623973,-38.023502,40.189904
SETUP_STEP5,BUY,M30,RSI,795,39.498013,38.915695,30.464588,47.658473,7.449881,79.025323
SETUP_STEP5,BUY,M30,ADX,795,31.550153,28.744247,22.623152,38.830575,12.163930,75.143723
SETUP_STEP5,BUY,M30,CCI,795,-119.824530,-133.419839,-187.623011,-46.981743,-465.912683,168.039473
SETUP_STEP5,BUY,M30,DI_PLUS,795,12.306055,11.572911,8.103284,15.522576,1.231115,31.146039
SETUP_STEP5,BUY,M30,DI_MINUS,795,25.686229,26.136061,20.308913,31.086376,3.676158,48.201831
SETUP_STEP5,BUY,M30,DI_GAP,795,15.518462,14.871143,8.180199,22.017331,0.021521,46.249483
SETUP_STEP5,BUY,M30,ATR,795,2.372341,1.747250,1.200500,2.880750,0.387500,14.025000
SETUP_STEP5,BUY,M30,ATR_PCT_PRICE,795,0.143442,0.119799,0.088606,0.171530,0.030476,0.558757
SETUP_STEP5,BUY,M30,EMA200_DIST_POINTS,795,1066.745753,797.734444,364.505403,1437.158174,0.191241,7881.191139
SETUP_STEP5,BUY,M30,EMA200_DIST_ATR,795,-0.755740,-1.309793,-4.928143,3.003079,-29.588464,35.986301
SETUP_STEP5,BUY,H1,RSI,795,42.300005,42.141100,33.607980,50.357203,9.831009,81.790584
SETUP_STEP5,BUY,H1,ADX,795,29.484352,27.294031,20.775026,34.745860,9.981282,77.345545
SETUP_STEP5,BUY,H1,CCI,795,-92.324153,-102.064097,-174.950513,-1.369344,-445.370594,216.336091
SETUP_STEP5,BUY,H1,DI_PLUS,795,13.652313,12.903173,9.298559,17.071190,1.531874,36.844256
SETUP_STEP5,BUY,H1,DI_MINUS,795,23.547668,23.659431,17.494016,29.447821,2.518291,49.293520
SETUP_STEP5,BUY,H1,DI_GAP,795,13.542892,12.227084,5.880081,19.774869,0.002920,44.582425
SETUP_STEP5,BUY,H1,ATR,795,3.248796,2.375250,1.805750,3.923000,0.745000,18.374250
SETUP_STEP5,BUY,H1,ATR_PCT_PRICE,795,0.194249,0.167866,0.125948,0.236983,0.058593,0.903201
SETUP_STEP5,BUY,H1,EMA200_DIST_POINTS,795,1534.105392,1150.474503,546.527358,1998.278386,0.284519,12790.775561
SETUP_STEP5,BUY,H1,EMA200_DIST_ATR,795,-0.449720,-0.216489,-5.135050,3.958278,-23.678946,23.255218
SETUP_STEP5,BUY,H4,RSI,790,46.437169,46.668513,37.419851,55.375777,14.551019,83.987652
SETUP_STEP5,BUY,H4,ADX,790,28.293230,26.491756,20.496963,33.935092,10.144961,67.184789
SETUP_STEP5,BUY,H4,CCI,790,-45.272320,-43.915123,-124.857221,41.913019,-340.041631,222.666824
SETUP_STEP5,BUY,H4,DI_PLUS,790,15.851058,15.052622,11.060161,19.885723,1.872096,47.355132
SETUP_STEP5,BUY,H4,DI_MINUS,790,20.233423,19.957484,14.778926,25.686513,4.484796,45.019434
SETUP_STEP5,BUY,H4,DI_GAP,790,10.938800,9.430250,4.792171,15.459119,0.023216,42.180368
SETUP_STEP5,BUY,H4,ATR,790,6.485065,4.900625,3.566750,7.004000,1.117000,39.943250
SETUP_STEP5,BUY,H4,ATR_PCT_PRICE,790,0.379439,0.338282,0.260187,0.465571,0.086940,1.130654
SETUP_STEP5,BUY,H4,EMA200_DIST_POINTS,790,3034.127534,2208.145245,1106.856537,3717.137515,5.823053,30341.996938
SETUP_STEP5,BUY,H4,EMA200_DIST_ATR,790,0.250140,0.123408,-3.884561,4.868949,-20.693074,19.755280
SETUP_STEP5,SELL,M1,RSI,175,69.310405,71.092683,64.161539,77.610566,35.751737,92.787753
SETUP_STEP5,SELL,M1,ADX,175,36.383040,33.920082,26.872275,45.243356,12.870886,81.488910
SETUP_STEP5,SELL,M1,CCI,175,139.791531,148.602965,84.294081,212.354142,-252.128135,466.666667
SETUP_STEP5,SELL,M1,DI_PLUS,175,30.986968,31.722655,23.108577,38.570997,5.350737,54.038483
SETUP_STEP5,SELL,M1,DI_MINUS,175,12.135214,10.955829,7.492668,15.746775,1.310778,42.583860
SETUP_STEP5,SELL,M1,DI_GAP,175,20.754129,21.291863,10.951480,30.272919,0.179042,49.283239
SETUP_STEP5,SELL,M1,ATR,175,0.592980,0.463250,0.273500,0.792500,0.025500,3.358000
SETUP_STEP5,SELL,M1,ATR_PCT_PRICE,175,0.037130,0.029329,0.018750,0.048902,0.001999,0.216139
SETUP_STEP5,SELL,M1,EMA200_DIST_POINTS,175,364.109734,291.189403,114.949089,490.381309,0.431370,1615.886948
SETUP_STEP5,SELL,M1,EMA200_DIST_ATR,175,5.903506,5.976416,4.061445,8.083649,-10.512581,30.665325
SETUP_STEP5,SELL,M5,RSI,175,67.925142,68.656147,61.669561,75.109110,33.118672,87.703854
SETUP_STEP5,SELL,M5,ADX,175,35.126722,33.143956,25.819115,42.092827,14.189386,80.561619
SETUP_STEP5,SELL,M5,CCI,175,163.631528,154.860510,116.396254,205.590806,-82.054365,466.666667
SETUP_STEP5,SELL,M5,DI_PLUS,175,29.696771,30.708803,24.326604,34.640407,7.485954,49.058173
SETUP_STEP5,SELL,M5,DI_MINUS,175,10.944086,10.153596,7.247329,13.894411,1.315748,26.266219
SETUP_STEP5,SELL,M5,DI_GAP,175,19.296737,18.904526,12.636078,25.835279,0.765171,44.122956
SETUP_STEP5,SELL,M5,ATR,175,1.195903,0.956500,0.576125,1.617875,0.138750,3.840500
SETUP_STEP5,SELL,M5,ATR_PCT_PRICE,175,0.073891,0.063299,0.040316,0.095691,0.009803,0.274730
SETUP_STEP5,SELL,M5,EMA200_DIST_POINTS,175,594.389561,470.486862,224.151372,935.707261,1.114470,2613.042543
