sep=,
RecordID,SetupID,OpenTime,Side,SignalSource,OutcomeGroup,FinalMaxStep,FinalPnL,FinalEvent,EntryHour,EntryDay,EntryMonth,Session,FillPrice,PlannedLevel,DivP1Price,DivP2Price,DivP3Price,DivP1RSI,DivP2RSI,DivP3RSI,DivGap12,DivGap23,DivSpan,DivGapRatio,DivRSISpread,DivPriceSpreadATR,DivPromATR_P3,DivDistToEntry,Valid_M1,RSI_M1,ATR_M1,ATRPct_M1,ADX_M1,PlusDI_M1,MinusDI_M1,DIGap_M1,CCI_M1,EMA20_M1,EMA50_M1,EMA100_M1,EMA200_M1,EMA200DistATR_M1,EMA20DistATR_M1,EMA50DistATR_M1,RSISlope5_M1,CCISlope5_M1,ADXSlope5_M1,ATRSlope5_M1,ATRRegime_M1,EMA20Slope5_M1,EMA50Slope5_M1,EMA200Slope5_M1,EMAGap20_50_M1,EMAGap50_200_M1,EMACompression_M1,DIStatus_M1,EMAOrder_M1,Position_M1,Trend_M1,AboveEMA200_M1,MACDMain_M1,MACDSignal_M1,MACDHist_M1,StochK_M1,StochD_M1,WPR_M1,BBWidthATR_M1,BBPosition_M1,BBSqueeze_M1,Valid_M5,RSI_M5,ATR_M5,ATRPct_M5,ADX_M5,PlusDI_M5,MinusDI_M5,DIGap_M5,CCI_M5,EMA20_M5,EMA50_M5,EMA100_M5,EMA200_M5,EMA200DistATR_M5,EMA20DistATR_M5,EMA50DistATR_M5,RSISlope5_M5,CCISlope5_M5,ADXSlope5_M5,ATRSlope5_M5,ATRRegime_M5,EMA20Slope5_M5,EMA50Slope5_M5,EMA200Slope5_M5,EMAGap20_50_M5,EMAGap50_200_M5,EMACompression_M5,DIStatus_M5,EMAOrder_M5,Position_M5,Trend_M5,AboveEMA200_M5,MACDMain_M5,MACDSignal_M5,MACDHist_M5,StochK_M5,StochD_M5,WPR_M5,BBWidthATR_M5,BBPosition_M5,BBSqueeze_M5,Valid_M15,RSI_M15,ATR_M15,ATRPct_M15,ADX_M15,PlusDI_M15,MinusDI_M15,DIGap_M15,CCI_M15,EMA20_M15,EMA50_M15,EMA100_M15,EMA200_M15,EMA200DistATR_M15,EMA20DistATR_M15,EMA50DistATR_M15,RSISlope5_M15,CCISlope5_M15,ADXSlope5_M15,ATRSlope5_M15,ATRRegime_M15,EMA20Slope5_M15,EMA50Slope5_M15,EMA200Slope5_M15,EMAGap20_50_M15,EMAGap50_200_M15,EMACompression_M15,DIStatus_M15,EMAOrder_M15,Position_M15,Trend_M15,AboveEMA200_M15,MACDMain_M15,MACDSignal_M15,MACDHist_M15,StochK_M15,StochD_M15,WPR_M15,BBWidthATR_M15,BBPosition_M15,BBSqueeze_M15,Valid_M30,RSI_M30,ATR_M30,ATRPct_M30,ADX_M30,PlusDI_M30,MinusDI_M30,DIGap_M30,CCI_M30,EMA20_M30,EMA50_M30,EMA100_M30,EMA200_M30,EMA200DistATR_M30,EMA20DistATR_M30,EMA50DistATR_M30,RSISlope5_M30,CCISlope5_M30,ADXSlope5_M30,ATRSlope5_M30,ATRRegime_M30,EMA20Slope5_M30,EMA50Slope5_M30,EMA200Slope5_M30,EMAGap20_50_M30,EMAGap50_200_M30,EMACompression_M30,DIStatus_M30,EMAOrder_M30,Position_M30,Trend_M30,AboveEMA200_M30,MACDMain_M30,MACDSignal_M30,MACDHist_M30,StochK_M30,StochD_M30,WPR_M30,BBWidthATR_M30,BBPosition_M30,BBSqueeze_M30,Valid_H1,RSI_H1,ATR_H1,ATRPct_H1,ADX_H1,PlusDI_H1,MinusDI_H1,DIGap_H1,CCI_H1,EMA20_H1,EMA50_H1,EMA100_H1,EMA200_H1,EMA200DistATR_H1,EMA20DistATR_H1,EMA50DistATR_H1,RSISlope5_H1,CCISlope5_H1,ADXSlope5_H1,ATRSlope5_H1,ATRRegime_H1,EMA20Slope5_H1,EMA50Slope5_H1,EMA200Slope5_H1,EMAGap20_50_H1,EMAGap50_200_H1,EMACompression_H1,DIStatus_H1,EMAOrder_H1,Position_H1,Trend_H1,AboveEMA200_H1,MACDMain_H1,MACDSignal_H1,MACDHist_H1,StochK_H1,StochD_H1,WPR_H1,BBWidthATR_H1,BBPosition_H1,BBSqueeze_H1,Valid_H4,RSI_H4,ATR_H4,ATRPct_H4,ADX_H4,PlusDI_H4,MinusDI_H4,DIGap_H4,CCI_H4,EMA20_H4,EMA50_H4,EMA100_H4,EMA200_H4,EMA200DistATR_H4,EMA20DistATR_H4,EMA50DistATR_H4,RSISlope5_H4,CCISlope5_H4,ADXSlope5_H4,ATRSlope5_H4,ATRRegime_H4,EMA20Slope5_H4,EMA50Slope5_H4,EMA200Slope5_H4,EMAGap20_50_H4,EMAGap50_200_H4,EMACompression_H4,DIStatus_H4,EMAOrder_H4,Position_H4,Trend_H4,AboveEMA200_H4,MACDMain_H4,MACDSignal_H4,MACDHist_H4,StochK_H4,StochD_H4,WPR_H4,BBWidthATR_H4,BBPosition_H4,BBSqueeze_H4,MTFValid,MTFEMA200Align,MTFDIAlign,MTFSqueezeCount
1,1,2014.01.03 04:17:09,BUY,PROFILE_D_FULL,SINGLE_STEP,1,2.02,EMA->TP1,4,5,1,Asia,1229.95,1229.95,1229.52,1229.51,1229.29,9.1571,28.7113,32.2041,10,11,21,1.100000,23.046975,2.035242,0.000000,3,1,44.5284,0.11,0.009230,28.6226,20.9789,14.0341,6.9447,108.5681,1229.64,1230.15,1230.55,1230.28,-5.794801,-0.159552,-4.652950,2.289555,45.902520,-2.288459,-0.007600,0.749175,-0.147504,-0.253074,-0.070748,-4.493398,-1.141851,8.002396,+,E100>E200>E50>E20,Down_EMA200,RANGE,0,-0.212887,-0.288516,0.075629,97.8678,70.7061,-19.9041,4.689875,0.649727,0,1,40.5863,0.31,0.024947,48.9837,7.1870,28.8275,21.6405,-88.2999,1230.44,1229.93,1228.35,1225.57,13.214754,-2.672316,-0.985707,0.234244,23.850690,3.699266,-0.079100,0.436810,-0.387081,-0.056647,0.132584,1.686609,14.200461,15.887070,-,E20>E50>E100>E200,Btw_100-50,UP,1,-0.327041,-0.024504,-0.302537,11.8219,7.3070,-88.6895,13.386067,0.176000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,2,1,1,0
4,3,2014.01.06 00:14:00,BUY,PROFILE_D_FULL,SINGLE_STEP,1,4.21,EMA->TP1,0,1,1,Asia,1235.23,1235.23,1235.04,1233.34,1232.85,20.6961,21.9847,33.1293,15,11,26,0.733333,12.433125,3.433725,0.000000,3,1,52.5367,0.64,0.051628,35.3491,19.6506,22.9668,3.3162,103.7419,1234.32,1235.06,1235.71,1236.20,-2.202235,0.738210,-0.426558,4.307836,63.853874,-1.556800,0.023450,1.225372,-0.046676,-0.070945,-0.035030,-1.164768,-1.775677,2.940445,-,E200>E100>E50>E20,Btw_50-20,DOWN,0,-0.347450,-0.481204,0.133755,87.7589,62.5863,-4.9020,4.120111,0.713377,0,1,42.8481,1.77,0.143141,47.6603,6.8251,31.6098,24.7846,-95.9782,1235.64,1236.23,1235.80,1234.12,0.379755,-0.479520,-0.812374,1.412099,12.660889,3.433465,0.219450,2.637076,-0.102182,-0.049008,0.000951,-0.332854,1.192129,1.192129,-,E50>E100>E20>E200,Btw_200-100,RANGE,1,-0.712298,-0.370615,-0.341683,35.3640,23.1462,-64.7273,2.796203,0.254233,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,2,1,0,0
5,4,2014.01.07 23:45:17,BUY,PROFILE_D_FULL,DEEP_4_5,4,2.13,NET_BASKET_BE,23,2,1,Asia,1230.91,1230.91,1230.41,1230.41,1230.34,12.2928,21.1214,27.5967,7,8,15,1.142857,15.303840,0.713568,0.000000,3,1,40.0538,0.10,0.008085,34.4990,26.5805,29.9280,3.3475,-15.9252,1230.78,1231.14,1231.36,1231.23,-5.977064,-1.394140,-5.055932,1.443500,14.162786,-1.680731,-0.006900,0.742537,-0.305417,-0.268698,-0.071937,-3.661792,-0.921132,5.912388,-,E100>E200>E50>E20,Down_EMA200,RANGE,0,-0.212117,-0.228688,0.016572,61.8838,44.0394,-58.9136,7.997329,0.356987,0,1,40.8191,0.36,0.029131,34.9488,8.0176,28.0771,20.0595,-95.6294,1231.31,1231.15,1231.55,1233.36,-7.592578,-1.886248,-1.442538,-0.811532,12.457234,3.335976,-0.063450,0.530522,-0.216240,-0.052680,-0.075093,0.443710,-6.150040,6.150040,-,E200>E100>E20>E50,Down_EMA200,RANGE,0,-0.185153,0.034221,-0.219374,24.1705,21.7426,-85.2130,6.341442,0.095123,0,1,46.3170,0.95,0.077358,31.2359,11.2535,13.2099,1.9564,-95.4068,1231.05,1232.37,1234.45,1234.60,-4.159829,-0.429565,-1.816506,-1.754472,-33.419129,-3.818999,0.008450,1.046441,0.007899,-0.056706,-0.036921,-1.386940,-2.343324,3.730264,-,E200>E100>E50>E20,Down_EMA20,DOWN,0,-0.016754,0.022900,-0.039655,19.5377,29.8769,-88.6320,4.199908,0.434060,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,3,0,0,0
13,7,2014.01.10 12:43:00,BUY,PROFILE_D_FULL,SINGLE_STEP,1,2.01,EMA->TP1,12,5,1,Overlap,1233.23,1233.23,1232.88,1232.79,1232.73,30.4544,30.9738,38.3422,9,8,17,0.888889,7.887796,1.422434,0.000000,4,1,43.1951,0.10,0.008496,20.2467,17.5234,16.2972,1.2262,-56.3840,1233.05,1233.24,1233.29,1233.37,-4.785390,-1.768065,-3.589492,0.704116,10.312445,-0.460590,-0.024200,0.464009,-0.244199,-0.164002,-0.050243,-1.821428,-1.195897,3.017325,+,E200>E100>E50>E20,Down_EMA20,DOWN,0,-0.153386,-0.142947,-0.010439,32.0826,28.4706,-72.8516,9.195043,0.274030,0,1,44.4630,0.53,0.043111,13.9083,16.7037,22.0429,5.3392,-138.0687,1233.26,1233.38,1233.18,1232.02,1.596145,-0.743123,-0.967249,-0.612557,-30.328174,-0.454356,-0.064700,0.621637,-0.033258,-0.019306,0.022047,-0.224125,2.563393,2.563393,-,E50>E20>E100>E200,Btw_200-100,RANGE,1,-0.047745,0.048325,-0.096071,16.7634,24.1376,-93.2785,2.566691,0.183843,0,1,46.9272,1.18,0.095732,16.1323,15.1240,14.5575,0.5665,-24.1775,1233.35,1232.62,1231.09,1230.05,2.388354,-0.407878,0.211667,-0.640636,0.537755,-0.629518,-0.017100,0.932451,-0.012364,0.023675,0.027850,0.619545,2.176687,2.796232,+,E20>E50>E100>E200,Btw_50-20,UP,1,-0.059650,-0.035287,-0.024363,21.7529,40.0357,-56.2391,3.201315,0.335629,0,1,51.6681,1.13,0.091555,29.8667,20.3797,12.1728,8.2069,-67.5947,1232.98,1231.15,1230.11,1229.17,3.276621,-0.097215,1.518849,0.303415,7.061250,-0.383931,-0.262150,0.462697,0.035255,0.084110,0.037555,1.616064,1.757772,3.373836,+,E20>E50>E100>E200,Btw_50-20,UP,1,0.739235,1.147613,-0.408377,60.3746,59.4289,-77.4082,4.271711,0.293672,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,4,3,3,0
14,8,2014.01.10 17:19:00,BUY,PROFILE_D_FULL,SINGLE_STEP,1,2.02,EMA->TP1,17,5,1,NewYork,1244.14,1244.14,1243.56,1243.46,1243.22,30.7902,35.7796,36.0790,3,8,11,2.666667,5.288768,1.664160,0.000000,5,1,49.2596,0.20,0.016040,25.1693,15.9400,21.0205,5.0805,41.6698,1243.77,1243.97,1243.98,1242.88,4.593181,0.110420,-0.888696,1.418722,41.280353,0.349455,-0.016200,0.711230,-0.079147,-0.073381,0.038977,-0.999116,5.481877,5.519533,-,E100>E50>E20>E200,Btw_50-20,RANGE,1,-0.097307,-0.103489,0.006183,74.4816,60.5032,-26.4516,4.143669,0.502601,0,1,51.3557,0.61,0.049245,21.7530,10.4622,18.8494,8.3873,-72.2704,1243.92,1242.11,1239.41,1236.28,12.266445,-0.213078,2.747567,-0.103666,0.388349,-0.386402,-0.023950,0.836463,-0.016181,0.126449,0.126989,2.960645,9.518877,12.479522,-,E20>E50>E100>E200,Btw_50-20,UP,1,0.303705,0.553834,-0.250130,41.8002,49.7356,-78.9823,4.548716,0.295574,0,1,61.7735,0.99,0.079254,19.8820,9.5238,10.0083,0.4844,-5.3004,1241.58,1237.74,1234.51,1232.07,11.892192,2.242195,6.144149,-1.876425,-18.224066,-2.799806,-0.183450,0.517998,0.299628,0.275380,0.122752,3.901953,5.748043,9.649996,-,E20>E50>E100>E200,Up_EMA20,UP,1,2.569993,2.910583,-0.340590,22.7175,21.4175,-42.5543,19.566858,0.639200,0,1,65.7437,1.90,0.152859,34.6741,16.5061,7.9326,8.5735,66.7685,1238.67,1234.47,1232.06,1230.27,7.115222,2.693922,4.901881,-0.368983,-28.160061,1.556296,-1.458650,0.206781,0.389211,0.231462,0.076402,2.207959,2.213341,4.421300,+,E20>E50>E100>E200,Up_EMA20,UP,1,3.332564,2.221645,1.110920,47.9534,67.7061,-19.1045,11.205164,0.807203,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,4,4,1,0
18,10,2014.01.15 16:12:00,SELL,PROFILE_D_FULL,SINGLE_STEP,1,2.91,EMA->TP1,16,3,1,NewYork,1241.24,1241.24,1241.79,1242.24,1242.26,74.3427,73.8853,61.3260,10,4,14,0.400000,13.016682,0.914894,0.000000,3,1,55.8366,0.52,0.041652,22.6563,18.1286,20.0871,1.9585,-60.8412,1241.10,1239.99,1238.95,1238.31,5.672998,0.282653,2.428813,-1.631153,-23.118122,-2.044055,0.007550,1.078769,0.115632,0.136406,0.065075,2.146160,3.244186,5.390345,-,E20>E50>E100>E200,Up_EMA20,UP,1,0.552720,0.694071,-0.141351,30.1509,43.3211,-62.6543,5.171665,0.505460,0,1,65.5282,1.33,0.107131,51.1482,24.7807,6.1598,18.6209,109.5798,1239.09,1238.32,1238.60,1240.05,0.898637,1.616280,2.196458,0.571048,-4.132312,3.254217,-0.020900,0.927140,0.202628,0.093303,0.008113,0.580178,-1.297821,1.297821,+,E200>E20>E100>E50,Up_EMA200,RANGE,1,1.099612,0.620331,0.479281,85.1290,85.7734,-16.0221,5.658668,0.874930,0,1,63.5031,2.24,0.180303,27.0843,28.0948,10.8255,17.2693,194.4407,1238.46,1239.33,1241.46,1243.14,-0.846587,1.243462,0.853241,3.302219,45.737548,0.080362,0.060700,1.156888,0.064030,0.002266,-0.017170,-0.390222,-1.699827,2.090049,+,E200>E100>E50>E20,Btw_100-50,DOWN,0,0.150214,-0.492476,0.642690,80.7882,81.9352,-12.6622,2.515080,1.044855,0,1,55.7027,2.69,0.217020,23.6256,25.5510,14.5245,11.0265,187.6266,1239.22,1241.54,1243.15,1241.53,-0.107564,0.750725,-0.110904,3.677844,58.453976,-0.211143,-0.050300,0.914608,-0.005524,-0.042728,-0.010172,-0.861629,0.003340,1.458889,+,E100>E50>E200>E20,Btw_50-20,RANGE,0,-0.687370,-1.278556,0.591186,82.5133,68.3629,-12.6622,2.448301,0.860388,0,1,48.5314,4.17,0.335893,16.1576,22.6086,19.3403,3.2683,103.2728,1240.82,1243.12,1241.58,1236.01,1.254283,0.102032,-0.450754,1.846803,35.346198,-0.189685,0.344700,1.704692,-0.056448,-0.045301,0.006815,-0.552786,1.705038,1.705038,+,E50>E100>E20>E200,Btw_50-20,RANGE,1,-1.958994,-2.477147,0.518153,78.5837,60.2544,-13.8444,2.212572,0.597948,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,5,2,1,0
26,14,2014.01.17 07:56:01,BUY,PROFILE_D_FULL,SINGLE_STEP,1,2.73,EMA->TP1,7,5,1,London,1241.00,1241.00,1240.54,1240.40,1239.77,17.6845,36.4064,37.3693,14,5,19,0.357143,19.684827,1.724405,0.000000,3,1,43.8958,0.45,0.036410,22.0277,21.2420,24.0041,2.7621,8.8616,1240.93,1241.76,1242.39,1242.74,-4.459286,-0.468972,-2.289053,0.900266,5.243608,-1.369451,-0.033750,0.728042,-0.151349,-0.133780,-0.053402,-1.820081,-2.170232,3.990313,-,E200>E100>E50>E20,Down_EMA20,DOWN,0,-0.433580,-0.474065,0.040485,45.5944,26.7677,-51.8612,4.090272,0.407213,0,1,35.1152,1.05,0.084930,43.9511,9.0042,24.2934,15.2892,-100.3373,1242.18,1242.68,1242.65,1242.20,-1.398260,-1.386627,-1.854766,1.901263,35.279056,2.226960,0.010750,1.053750,-0.173853,-0.078872,-0.013444,-0.468139,0.456506,0.468139,-,E50>E100>E200>E20,Down_EMA200,RANGE,0,-0.694117,-0.288588,-0.405529,24.3120,20.6050,-79.8441,4.953562,0.121931,0,1,34.2996,1.70,0.137118,18.8356,16.1610,32.3323,16.1713,-161.3922,1242.73,1242.45,1241.87,1241.83,-0.651253,-1.182352,-1.015750,-4.113430,-43.655819,0.370694,0.143200,1.726719,-0.044296,-0.004915,0.002927,0.166602,0.364497,0.531099,-,E20>E50>E100>E200,Down_EMA200,UP,0,-0.160932,0.193487,-0.354418,15.6981,22.1389,-79.8441,2.184207,-0.088178,0,1,41.3636,1.90,0.153419,17.8708,13.6481,26.7767,13.1286,-211.7957,1242.61,1241.87,1241.82,1241.35,-0.329627,-0.989260,-0.601959,-2.661794,-33.494143,-0.558914,0.157250,1.703737,0.018973,0.026047,0.009099,0.387301,0.272333,0.659633,-,E20>E50>E100>E200,Down_EMA200,UP,0,0.315979,0.578260,-0.262280,42.3073,65.0127,-79.8441,1.753568,-0.128626,1,1,46.1881,2.78,0.223801,22.1959,11.7929,18.9336,7.1407,-89.6067,1242.01,1241.82,1241.38,1237.58,1.132914,-0.462142,-0.393645,-2.987219,-48.644312,-1.758259,0.250850,1.823810,0.032749,0.014796,0.019142,0.068497,1.526559,1.595056,-,E20>E50>E100>E200,Btw_200-100,UP,1,0.579490,0.610371,-0.030881,59.4918,62.5808,-79.8441,2.440908,0.342176,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,5,1,0,1
30,16,2014.01.17 20:52:02,BUY,PROFILE_D_FULL,SINGLE_STEP,1,7.32,EMA->TP1,20,5,1,NewYork,1252.52,1252.52,1251.67,1251.67,1251.56,26.7671,36.0387,57.3955,5,7,12,1.400000,30.628366,0.528814,0.000000,6,1,54.1459,0.22,0.017670,15.8156,21.4057,19.8351,1.5705,183.8975,1251.94,1252.14,1252.25,1252.03,0.562647,0.971460,0.088256,1.571589,19.578774,-0.155114,-0.009550,0.822491,0.016345,-0.036545,-0.003942,-0.883203,0.474391,1.380002,+,E100>E50>E200>E20,Btw_100-50,RANGE,1,-0.059645,-0.141998,0.082353,83.1061,63.4099,-12.3726,3.104240,0.966357,0,1,49.3374,0.43,0.034600,25.8061,15.6344,17.9434,2.3090,-57.9367,1252.21,1251.77,1250.04,1247.48,10.802447,-0.126236,0.900707,0.909867,5.947973,0.009568,-0.011450,0.883282,-0.117974,0.004075,0.102347,1.026944,9.901739,10.928683,-,E20>E50>E100>E200,Btw_50-20,UP,1,-0.083606,0.061916,-0.145523,29.3419,14.0533,-69.7031,4.263315,0.403848,0,1,57.8105,0.72,0.057720,24.3041,21.0370,20.3434,0.6936,-61.5812,1251.54,1248.70,1246.10,1244.23,10.966397,0.852360,4.778556,-0.719432,-11.094256,-0.197040,-0.079150,0.646178,0.133543,0.221161,0.114870,3.926196,6.187841,10.114037,+,E20>E50>E100>E200,Up_EMA20,UP,1,1.237159,1.669624,-0.432465,18.6473,28.7162,-66.6566,3.306215,0.377488,0,1,65.7524,0.99,0.078684,30.7761,26.4491,16.4541,9.9950,26.0518,1249.58,1246.16,1244.26,1242.76,9.535847,2.617370,6.086948,-0.588749,-9.090503,1.500163,-0.189000,0.510426,0.365455,0.278714,0.099948,3.469578,3.448899,6.918477,+,E20>E50>E100>E200,Up_EMA20,UP,1,2.544516,2.673843,-0.129327,35.0189,39.8993,-34.4871,18.343909,0.684437,0,1,67.2315,2.38,0.190352,33.9824,19.8135,6.1097,13.7038,79.6238,1247.17,1244.38,1242.85,1238.80,5.603398,2.093046,3.263147,-0.146750,-20.077884,2.816588,-0.514050,0.481151,0.299329,0.154441,0.059824,1.170101,2.340251,3.510352,+,E20>E50>E100>E200,Up_EMA20,UP,1,2.951931,1.816814,1.135117,66.5681,75.3478,-15.9202,7.797872,0.837799,0,0,0.0000,0.00,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0,5,5,4,0
